age,gender,socioeconomic_status,region,high_school_score,GPA,credits_completed,failures,attendance_rate,assignment_submission_rate,commute_time_minutes,peer_interaction_score,program_duration_months,dropout_score,dropout_flag
22,Female,1,1,64,1.375812451,12,1,100,95.149746,61.3092223,83.71985122,36,11.96941359,0
24,Male,1,1,63,1.304107426,52,2,96.13844318,100,35.86926112,33.92296795,48,12.7312371,0
22,Male,1,3,58,2.975824828,43,1,92.28006188,100,42.30273142,88.51453161,24,4.543987625,0
25,Female,2,1,67,2.072330239,104,2,80.69451705,94.56842105,31.03894833,82.59900477,12,4.675833432,0
25,Male,2,3,59,2.566327602,87,0,100,83.76838907,23.18834245,62.57371441,24,2.434741639,0
18,Male,1,3,62,3.172256171,65,0,47.86904544,81.19583152,22.4524369,85.53883319,24,13.24681619,0
26,Male,2,3,76,2.210918538,90,1,92.97678285,59.86629437,16.11285634,53.9712299,36,7.424699275,0
17,Female,2,2,71,0.9070313,25,0,87.23955104,47.01209754,23.18950632,83.86288181,48,21.42996216,1
18,Male,1,2,63,1.599997623,98,3,57.15976281,100,17.52250824,31.47613382,24,17.56807121,1
21,Male,2,2,75,3.856675256,6,1,100,93.52582119,45.77908749,73.35595036,12,5.971126821,0
20,Female,2,1,80,3.53213343,23,0,74.20777424,78.2622713,28.14171519,55.33588225,24,13.41910446,0
20,Male,2,2,76,3.940908971,108,0,49.12471696,80.69871699,14.72850377,49.53711138,24,13.07024906,0
25,Male,3,3,72,2.454595144,44,2,86.49612994,100,29.30907438,23.02132662,24,7.700774011,0
27,Female,1,1,86,1.814998923,14,1,86.38940942,75.76011648,52.43165718,90.68820289,24,8.208111413,0
24,Male,3,1,83,2.432049444,78,1,78.50624294,59.17051078,34.50468014,36.01722263,48,15.4231748,1
22,Female,1,3,70,2.091410944,107,1,78.40134799,57.65500949,41.56636431,100,12,13.67147898,0
17,Female,1,3,80,3.652488218,23,2,91.98656213,55.6346912,15.50972412,75.19233315,12,11.25748389,0
18,Male,2,2,76,2.317160217,42,1,57.84130746,75.72338529,20.98167781,80.32789993,24,12.07323071,0
22,Male,1,3,64,4,0,1,94.58239747,91.05566754,30.21160521,54.72394676,24,2.425170375,0
27,Female,2,2,86,2.96127489,16,1,66.37482256,71.20297856,31.49908836,54.33762769,24,11.0445887,0
18,Female,1,1,86,3.482363899,48,4,100,88.70204259,28.99402448,47.02570277,24,11.69469361,0
29,Male,2,2,81,1.369035311,22,1,80.51643661,70.98635794,53.8532722,86.75338586,48,17.55840588,1
26,Male,2,1,76,3.933026501,99,0,100,82.05165744,27.93746921,30.42244711,12,10.69225138,0
21,Male,2,2,66,2.311357197,112,2,84.05762357,100,13.9661229,54.40173011,6,8.188475287,0
22,Female,2,1,80,1.811447154,82,2,77.58712017,66.06853419,44.36807848,39.10235711,36,16.45782429,1
22,Female,1,3,57,1.570029863,20,1,78.15610438,88.29319651,26.81641086,100,24,10.42450102,0
22,Male,1,1,66,2.757171155,114,0,84.90018926,89.11484448,41.57244367,67.10952206,36,4.652735475,0
18,Female,2,2,44,1.779346629,29,2,82.45298771,67.60307504,48.82212533,43.79269442,24,18.57547492,1
26,Female,1,1,74,3.38929232,38,0,79.46996325,94.75639123,20.41362704,51.89927575,36,9.892548666,0
29,Male,1,2,80,2.279907337,14,3,100,61.44641521,27.1653569,88.96781241,24,5.783037719,0
19,Female,3,2,86,2.382150354,30,0,54.44242354,80.90744125,22.06270413,50.86919779,24,11.9753991,0
22,Female,1,2,67,1.760426571,8,1,100,63.99833004,23.03326619,71.38803011,24,10.79598478,0
29,Male,2,1,72,2.976883743,107,3,96.15275568,62.46206818,16.38930587,90.89711607,36,6.400138638,0
24,Male,3,3,69,2.248723483,17,1,87.72134552,100,46.11703285,76.32805846,12,7.455730895,0
28,Female,1,1,88,2.012633721,84,1,98.70654093,100,33.7034471,96.42575243,48,0.258691815,0
27,Other,3,2,88,3.189117377,27,0,100,100,28.5909429,83.7622345,48,0,0
28,Female,2,1,82,2.559891794,112,1,63.69406897,95.26628636,18.95234126,58.16294266,24,10.97124325,0
17,Male,2,2,77,2.240519145,50,0,83.43461581,83.99047439,2,73.45561842,12,8.714505681,0
17,Female,2,2,64,3.226329205,49,2,77.59038316,85.23881957,35.93605822,87.74870578,24,6.696100434,0
27,Male,2,2,59,2.65851049,64,3,100,71.68837455,33.83965181,58.23956895,24,4.246743817,0
29,Male,1,1,70,2.564410798,77,3,86.41224882,38.42693223,18.68010059,57.86646177,24,11.9535104,0
18,Male,2,1,70,2.075079215,0,1,94.77208187,80.63150304,12.34253621,51.74535224,48,6.95085817,0
27,Female,2,3,58,2.990146754,6,1,100,63.99711257,33.47727207,52.76892108,12,5.400433115,0
28,Male,1,3,80,3.022638369,80,0,88.80372416,63.72654604,24.06474746,100,36,7.680273262,0
28,Male,2,1,71,2.699433103,9,1,93.46549923,65.20468797,27.17259953,73.73581387,24,6.526196957,0
22,Male,1,2,75,2.56782843,111,0,90.04339443,78.63460287,32.56806624,92.78725646,48,8.196130684,0
25,Male,2,2,86,3.814275438,110,2,78.23911304,90.15571449,34.90692413,71.46888316,24,10.82882022,0
20,Female,1,2,62,1.90844934,76,0,95.93898723,64.61192619,10.69423773,49.60961367,24,7.035920222,0
19,Other,2,1,49,2.270229779,17,3,100,89.41013354,24.52315088,71.63700359,24,6.588479969,0
28,Female,2,1,64,1.898665876,3,0,96.20176674,45.125492,44.76485125,69.7541815,36,15.00416409,1
24,Female,1,1,87,2.623199423,29,0,82.61173957,54.6927866,19.54915309,77.10299992,6,13.2737341,0
27,Female,2,2,70,1.807161837,17,1,92.42614473,75.99779509,40.00172612,32.8069482,36,12.04348342,0
26,Female,3,2,68,2.281596675,15,0,84.68405739,70.18535007,14.17616319,85.35722496,24,10.53538601,0
25,Female,1,2,64,3.08933973,54,1,98.20545971,88.83435009,33.70174075,26.58545782,36,7.033755544,0
28,Male,1,1,69,1.756497781,48,1,87.57245524,98.58581277,56.79549072,46.6979258,36,5.13265923,0
27,Male,1,2,64,3.086364415,101,1,81.54043807,90.08575514,58.1320694,40.74504817,36,10.17904911,0
21,Male,2,1,65,1.706510397,116,1,100,67.57539786,32.23517363,82.45027978,6,10.79858635,0
25,Male,2,1,80,2.625776845,71,0,81.95242709,56.06658089,16.20918562,55.33598643,48,10.19952745,0
18,Male,2,2,95,2.783823755,44,1,71.96356238,100,31.66203107,24.09543966,36,10.60728752,0
19,Female,3,3,61,3.237618538,9,0,98.11495102,88.86606136,19.50739529,7.594671812,24,7.047100592,0
23,Female,1,1,64,3.131869049,11,1,99.30152634,80.0889406,19.89760263,39.11738301,24,13.12635364,0
23,Male,2,1,64,1.896653565,62,2,92.09522465,75.00065758,2.206803796,51.62523192,12,6.36432078,0
22,Male,1,2,85,2.685588951,34,2,99.09794905,100,26.1782578,100,6,0.180410189,0
22,Female,1,3,77,1.943166573,26,0,75.54401366,88.56268037,31.40170005,64.59457335,6,10.17512948,0
18,Male,1,3,67,2.914432874,61,0,85.60146829,76.51149012,49.55825294,100,24,11.40298282,0
26,Male,3,2,64,3.227333376,61,0,52.0242871,76.94377002,3.214757026,100,6,13.05357708,0
22,Female,2,3,85,2.468923361,2,1,100,84.55670446,49.43082865,79.41461403,12,2.31649433,0
20,Male,1,2,70,2.519052307,26,3,93.38014628,100,8.172454218,71.16575654,24,4.323970743,0
28,Female,2,2,69,2.444723496,49,1,53.53692806,62.23157282,18.03385629,82.50240305,36,17.95787846,1
19,Female,2,3,48,2.12829029,66,2,100,64.63553725,16.05799164,63.27200806,12,10.30466941,0
29,Female,2,1,77,2.034090639,96,0,73.77270306,61.29712797,47.15764899,65.7113428,24,11.05089019,0
27,Male,3,3,69,3.180956032,80,1,92.88636428,86.13123532,29.74798097,46.37586079,6,6.503041847,0
29,Male,1,1,71,2.328793144,94,0,100,78.64797815,34.59650165,34.16520304,24,11.20280328,0
18,Male,2,1,71,2.595466149,50,0,65.86346199,60.49139212,46.4093696,35.58938852,24,17.75359878,1
17,Male,2,1,79,2.920051215,31,0,92.77743189,49.95620626,30.49681875,55.39204121,48,8.951082683,0
27,Female,2,3,47,2.654046328,16,0,88.00688026,65.62819939,41.02283533,50.08920602,6,7.55439404,0
27,Female,3,1,58,2.021027507,9,3,94.22187398,73.45836285,31.98915887,83.7423052,36,5.136870776,0
21,Female,1,2,89,2.456965354,78,2,86.63305609,62.12703604,34.8606201,70.27320421,12,16.35433338,1
18,Female,3,2,57,2.922843656,108,1,91.40459397,47.32793851,53.85494005,39.13023765,36,17.61989043,1
18,Male,2,1,62,2.74351604,5,0,81.41255535,82.67868451,27.24562101,50.95816288,48,6.315686254,0
23,Female,2,3,82,1.554498488,71,1,76.44639697,91.4591278,32.93103696,95.6110884,24,10.44686655,0
24,Male,1,1,70,1.486650166,29,2,91.19528913,100,33.96454836,77.56684744,12,11.89444051,0
26,Female,2,2,85,2.282721854,94,2,57.82653325,100,18.87649076,24.76402173,24,13.43469335,0
24,Male,2,1,64,2.024238591,105,3,84.43414833,76.25151044,24.05537303,73.11117958,36,6.675443767,0
20,Female,1,3,64,1.278049764,59,1,86.50073529,92.70936131,16.88688762,67.29742787,24,14.0129511,0
17,Female,2,2,77,1.551432695,92,0,100,90.09098498,44.56586898,74.10264107,36,5.972025306,0
27,Male,2,3,71,2.236710466,41,0,84.04131223,60.35145198,51.51504081,52.19597247,36,9.139019757,0
23,Other,2,2,80,3.662957355,99,1,73.19562983,97.02241126,38.79299557,66.21790064,36,5.807512345,0
17,Male,2,2,63,4,16,2,88.32590127,93.74673856,25.22291112,44.38048191,6,3.272808963,0
27,Female,1,1,71,2.935608384,14,1,85.57020534,100,36.80283845,53.64737884,12,5.885958933,0
20,Male,1,2,69,2.38164587,58,1,86.47694718,72.05032405,39.32054218,66.58534588,36,6.897061958,0
24,Male,2,1,66,2.523547134,9,2,74.79030968,56.44845702,12.08877679,37.05809131,36,19.57466951,1
18,Male,2,2,57,2.561034927,70,1,72.95233106,100,22.06391664,100,12,5.409533789,0
22,Female,1,2,65,2.694535249,7,1,82.64155271,83.33201267,15.44472751,53.77471747,48,5.971887556,0
29,Female,3,3,64,2.404569607,49,1,60.74508699,50.01694652,35.31245495,67.0816659,48,15.34844062,1
22,Female,2,1,82,2.179702961,79,3,63.91984,100,30.93820681,38.32003921,48,12.216032,0
25,Female,2,1,74,1.635808024,1,1,95.37464595,74.37583619,20.74403796,46.39818583,48,13.41061514,0
21,Male,1,3,68,3.142722587,38,0,77.30644264,61.63648569,14.66699524,62.57117695,12,13.29323862,0
26,Female,3,2,61,1.253320498,57,2,99.48438107,66.0163249,11.72582582,83.08336287,12,12.66747007,0
20,Male,2,1,72,2.804592329,106,0,86.79660719,100,2,64.67732349,12,5.640678563,0
21,Male,1,1,84,1.348677044,27,2,71.7242771,97.5086078,21.98950247,53.8720261,12,12.54208297,0
28,Male,2,1,61,3.809467477,50,1,84.96829634,76.05067999,31.40483719,68.53144106,12,6.598738733,0
28,Male,2,2,74,1.974189711,75,2,66.82260868,70.18289932,10.1947788,71.80572146,36,14.36614626,0
26,Female,3,2,65,2.603022348,113,0,75.56735079,100,58.58171618,32.38732856,6,9.886529841,0
27,Male,1,1,69,3.160585037,79,1,70.52257771,73.993365,46.64296646,70.68827742,36,12.79647971,0
21,Female,2,3,68,1.738894169,108,0,88.9747832,73.51361238,18.1456173,48.25381698,12,11.78905981,0
24,Female,1,3,74,2.570541529,36,0,74.01566335,62.73989721,21.71948115,52.64498403,6,13.78588275,0
26,Male,1,2,68,2.298741557,8,3,66.84644205,94.91432472,27.88317777,31.790577,24,12.39356288,0
28,Female,1,2,64,3.195191244,106,1,78.61958211,47.49703771,6.860275573,49.46792751,24,12.15152792,0
24,Female,1,3,54,3.220178956,15,2,74.63929714,84.68329747,38.96107517,54.62101306,48,7.36964595,0
18,Male,1,3,72,2.746009209,6,0,84.01004395,100,27.82722847,29.5278387,12,8.197991211,0
23,Female,2,2,76,1.562990623,69,2,77.67062941,83.37106794,3.34864702,73.53178948,36,14.33030769,0
24,Male,2,3,70,2.148988138,49,0,90.08909887,82.75062956,38.91672813,61.14687064,36,9.569585791,0
27,Male,2,3,69,2.438316281,33,1,63.97467232,78.39150055,15.46248547,37.9569682,24,20.44634045,1
22,Male,1,3,84,3.380474739,102,1,100,88.88434889,67.25174035,51.70383699,36,11.66734767,0
21,Female,1,2,86,1.528220651,22,1,84.46497748,100,15.17052689,74.37681478,36,7.824797993,0
27,Female,1,3,80,2.313673245,109,1,61.01490855,68.3127736,6.663451431,59.79851158,36,12.55010225,0
25,Male,3,1,73,3.409928941,109,1,77.53883257,72.24594714,18.93996208,72.73933057,6,8.655341415,0
29,Male,1,2,70,2.348127588,79,2,83.28273991,73.05275436,44.87737652,47.54555034,12,7.385538864,0
19,Female,1,1,59,2.495501453,9,0,71.35723306,94.360026,13.90829665,40.33470113,12,6.574549488,0
28,Female,2,1,50,1.208334405,36,1,99.90514705,31.30616962,35.46520621,47.01808117,48,18.23970109,1
29,Female,3,3,83,2.178032705,25,2,82.65684402,71.73052023,27.60379891,78.96233479,12,12.70905316,0
29,Male,1,1,71,2.888551176,4,1,57.39138696,78.18826729,25.9990177,61.76778949,24,11.79348251,0
20,Female,3,2,64,1.274080856,2,2,83.37800627,77.38290502,2,29.41030721,6,18.97615443,1
25,Male,2,2,74,1.827198981,0,0,79.51260891,81.63053279,6.187956163,42.52585347,36,8.58090849,0
22,Male,2,2,80,3.384833366,37,1,68.80608077,61.32101845,18.50373788,41.62847062,24,15.04063108,1
24,Male,3,3,63,2.757126646,114,1,85.25496249,71.82651694,45.71864072,65.4742095,24,7.175029961,0
23,Female,2,2,67,3.124510515,7,0,72.23210479,89.47422996,45.83551856,60.78320613,24,7.132444548,0
27,Male,1,1,68,2.919038629,62,2,86.76018305,39.41985773,36.66829055,53.17462645,36,11.73498473,0
18,Male,1,3,65,4,15,2,76.47509377,100,20.36441666,58.41182843,6,4.704981246,0
19,Female,2,2,73,3.213135616,13,1,90.68624377,74.15424457,47.74199972,38.29364709,24,10.73961456,0
17,Female,1,1,70,2.47456978,41,3,74.15645302,50.70322387,54.3330117,23.30725261,12,20.56322582,1
25,Female,2,1,49,2.321672464,2,1,100,100,24.84119839,56.20549504,6,3,0
29,Male,2,2,71,2.838235831,13,1,80.87082019,71.02953063,2.702302514,58.56032571,24,11.17140637,0
23,Female,2,2,73,3.34951836,100,0,69.67493621,77.05688222,30.95169947,76.92201992,36,9.506480424,0
17,Male,1,1,69,1.919515066,64,1,85.58740112,66.09022096,16.64991447,61.94966663,36,8.773835968,0
19,Female,2,1,86,2.816580668,44,0,100,96.0578974,28.26638261,90.92381493,36,3.591315389,0
20,Female,3,2,73,2.632915994,47,1,91.86238555,100,29.99975712,54.7633799,48,4.62752289,0
20,Male,1,1,70,2.72095093,86,2,59.15204413,63.34241525,4.925649909,89.34900541,24,13.66822889,0
21,Male,1,2,79,2.287046842,98,1,100,65.17441567,47.72315389,52.57239803,48,8.223837649,0
19,Male,2,3,92,2.900009784,42,1,65.06298133,71.90404965,47.88231778,44.25649926,12,11.20179629,0
19,Male,1,3,68,3.416510439,118,1,92.88807633,80.28462649,39.94507156,32.99918762,48,9.379690761,0
17,Female,2,2,80,2.754667819,7,0,81.90442915,90.23413057,29.16725129,42.63543849,36,8.083994584,0
23,Female,2,2,88,1.250676469,7,2,63.59619547,45.21635619,23.68019533,64.15749668,12,22.99154279,1
27,Male,3,2,67,1.842333456,115,2,71.73048644,48.18690888,50.15855106,92.13590157,12,18.00253182,1
26,Female,1,1,58,3.706228207,28,0,99.61490734,98.50680579,34.8780399,90.35795953,36,5.300997664,0
17,Male,2,1,74,1.664118908,71,1,71.91796188,68.07236176,29.86827582,61.6718949,12,13.76436428,0
18,Male,1,3,83,1.619943237,65,1,84.51585554,93.89937888,26.36363836,78.64001252,36,7.812489686,0
29,Male,1,2,67,2.089048601,102,0,98.58286197,59.7371576,57.08515526,23.74347414,12,11.32285397,0
20,Female,1,2,80,1.96318777,67,0,97.08327353,73.62990819,28.25055932,79.47091389,12,4.906981365,0
29,Female,1,2,61,2.508805757,41,1,83.60947302,91.20515312,46.33068647,74.54942001,36,7.597332428,0
20,Female,1,1,67,2.823774416,53,2,97.78854285,61.976612,21.04507335,43.64122254,24,9.145799631,0
21,Male,2,2,69,2.789048273,61,0,81.51153157,100,13.40636926,69.9349121,36,3.697693686,0
27,Male,2,1,68,2.164701537,101,2,62.25187913,64.62748967,39.67014081,43.47336661,24,15.85550072,1
18,Female,2,3,61,2.128163169,96,2,79.0695433,93.01241644,19.24071652,49.37985496,48,5.234228874,0
20,Female,1,2,66,2.273957329,28,3,88.24629034,73.16395358,16.07826918,71.3719295,12,6.376148894,0
17,Female,2,2,50,3.371597512,70,0,53.43486086,98.11894453,40.66555179,74.58667577,6,14.59518615,0
18,Male,2,1,76,2.187155665,117,2,81.16737603,89.42846374,24.07021247,62.57225945,36,5.352255234,0
17,Female,3,2,70,2.756841694,17,1,89.60689307,84.07856745,48.68868688,32.0263673,12,12.46683627,0
26,Male,2,1,81,2.413538274,63,2,100,49.42802431,25.09606635,39.39199395,24,15.58579635,1
26,Female,2,2,69,2.119819724,20,3,72.20530677,61.30284694,5.296956683,44.92477556,48,11.3635116,0
29,Male,1,3,52,3.072838423,99,0,100,63.40395812,24.7110992,44.71739578,12,8.489406283,0
20,Female,1,2,73,2.079977458,78,0,93.38219322,56.72655467,43.08969121,60.17187094,24,10.81457816,0
20,Female,1,1,63,2.666080679,72,0,79.92945976,68.66593574,10.66960014,53.43807625,48,8.714217686,0
23,Male,2,2,80,2.950562855,40,0,68.5116045,43.4829051,36.52375617,71.07059829,12,14.77524334,0
26,Male,1,1,67,2.804523399,27,2,80.26453512,46.78358598,29.88633048,46.93963276,36,11.92955508,0
27,Male,2,2,90,2.728364281,62,2,95.80963054,100,25.27217867,80.78055138,24,0.838073891,0
27,Male,2,1,61,2.539818504,68,0,52.94371088,100,54.09070268,48.13691711,36,12.41125782,0
25,Male,2,2,72,2.581944346,58,0,83.07693907,100,29.85852442,73.38723679,12,3.384612185,0
25,Male,1,3,75,2.483900935,90,1,77.27732286,98.79985461,21.86437921,71.45318987,24,4.724557237,0
21,Female,1,2,66,2.144071365,63,4,78.1396256,65.86981295,24.75576054,50.67369242,6,19.49160294,1
26,Male,2,1,56,2.081866549,105,1,99.54915563,98.00597444,24.27215432,53.64045949,24,0.389272709,0
17,Male,2,3,67,2.490883051,57,2,90.01737312,90.37722778,17.87996854,42.14453185,24,3.439941208,0
17,Female,1,3,51,2.616387194,115,0,78.57317227,78.25641599,20.58400362,53.89152932,24,12.54690315,0
22,Male,1,1,63,2.681226003,93,0,100,75.20617644,25.34072756,65.98985259,48,3.719073533,0
18,Female,1,1,68,2.911332436,113,1,95.21555055,60.66467853,32.96312073,76.69496946,36,6.857188111,0
24,Female,1,2,80,1.703098227,49,4,92.77470274,92.69281918,11.60584789,70.16528732,24,18.51015431,1
29,Female,2,3,72,2.749740272,7,2,100,97.6439717,4.243038487,51.27366826,12,0.353404245,0
25,Male,1,1,65,2.720588376,101,0,90.8403348,100,35.67238328,14.74568002,6,6.831933041,0
29,Female,1,2,65,2.730180503,66,1,75.41093593,60.61974999,4.091536036,43.59709456,48,10.82485032,0
20,Male,2,2,64,2.797517405,114,1,100,71.84932053,25.75864515,42.45504887,24,7.222601921,0
21,Female,2,1,79,1.980088671,20,4,65.87926995,82.84184085,30.74165969,51.25354291,24,19.59698317,1
27,Male,3,3,55,2.649658292,18,1,100,62.13335303,23.58578504,15.54247949,12,10.67999705,0
24,Female,1,1,61,2.663161846,98,1,69.81461916,60.86864733,19.84730714,32.3841663,12,16.90677907,1
19,Male,1,2,55,1.315502448,5,1,67.56081541,99.37528981,36.08708764,51.12809346,48,13.42651897,0
21,Female,3,1,75,3.489409855,11,1,87.25400065,81.34732682,30.96491177,48.72818328,48,8.347100848,0
19,Female,2,2,85,1.879479916,118,2,82.48123404,59.18000681,42.59445031,43.48038891,36,13.83195301,0
28,Male,2,1,75,2.661151269,52,2,68.34069799,81.89263384,2.677444965,74.53771101,12,17.04796533,1
26,Male,2,1,76,1.022222246,85,2,84.99851319,77.89225952,21.46220166,64.49089593,24,16.09423598,1
19,Male,2,3,64,3.258029904,84,1,84.1690073,44.7737933,28.12318678,100,48,11.45012955,0
19,Male,3,3,74,2.081299265,100,2,74.46239745,100,35.07259013,48.35976614,24,5.107520511,0
29,Male,2,2,62,2.209438983,66,1,86.10130782,53.6697784,47.78989842,77.62598804,36,9.729271675,0
28,Other,2,3,64,1.808646415,12,2,86.09376273,67.82767296,47.69471508,52.7289158,12,9.520632359,0
23,Female,2,1,69,2.153830398,80,1,100,99.40781752,37.84194451,59.78888614,36,0.088827372,0
23,Female,2,3,70,2.587817335,59,1,61.27594727,100,35.6359843,55.33357306,12,7.744810546,0
23,Male,2,1,87,3.588788976,95,2,56.83181985,73.3462058,26.89232621,68.30000594,24,12.63170516,0
26,Female,1,1,78,3.1142526,63,1,76.50546672,84.86729613,30.17741726,79.48991305,36,9.968812237,0
24,Male,2,2,71,3.092169261,61,0,82.22951309,65.77895825,12.25961283,88.29091363,12,13.68725364,0
21,Male,2,3,87,1.662973849,9,2,94.72983635,100,29.07039816,35.91484971,12,9.424294238,0
21,Female,1,2,94,2.659046039,108,0,64.25804969,86.48088467,39.11114423,58.18109798,36,9.176257363,0
20,Male,3,1,70,2.201142661,16,0,78.93712739,83.60640185,51.31722858,83.58993155,24,9.671614244,0
23,Other,3,1,73,1.726105004,45,0,65.1016152,92.94549483,45.56803113,61.43873846,36,10.77680269,0
26,Female,1,2,57,2.05086983,40,1,93.85207481,92.64990364,11.33302757,72.92707601,24,10.33209949,0
20,Female,2,2,71,2.514016994,80,0,67.85842552,59.7187118,22.68601527,75.46956641,36,12.47050813,0
18,Female,1,2,63,2.238193304,26,1,62.65661029,84.06418037,35.74201431,71.16839468,24,12.85905089,0
20,Male,1,1,51,2.71727705,15,1,98.86055681,61.00861307,32.51864395,37.61603496,48,11.07659668,0
29,Male,2,3,79,1.625984745,55,0,100,88.74947394,21.95413912,100,24,5.427731463,0
29,Male,1,1,71,4,69,0,60.28253614,77.95482157,13.65868611,20.2289864,48,16.25026954,1
24,Male,1,1,61,2.655106339,72,0,82.82308759,76.1438311,32.17200778,64.34718286,12,7.013807817,0
25,Female,2,1,51,2.16278914,41,1,95.67576161,72.0933625,53.7995863,49.96068995,36,8.050843303,0
19,Female,2,1,63,2.274304156,89,0,90.15437511,79.34850855,24.59809382,53.18902801,24,5.066848695,0
23,Male,2,3,63,1.491363097,97,0,96.28005651,100,7.288801935,89.91258585,24,5.830357723,0
28,Female,1,1,68,1.423712755,99,1,74.74183922,60.34605064,24.46879029,70.38361036,6,16.76259701,1
25,Male,2,2,52,2.366943961,13,0,100,88.89827931,3.877459523,61.8654392,12,1.665258104,0
